,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,OpenPorchSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SaleFlag
347,20,RL,,17600,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1960,1960,Gable,TA,TA,CBlock,TA,TA,1270,208,1478,GasA,Ex,Y,FuseA,1478,0,1478,2,0,3,1,TA,6,2,Gd,2,498,40,0,,,12,2009,Normal,Normal
348,160,RL,36.0,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,2003,2004,Gable,Gd,TA,PConc,Gd,TA,573,191,764,GasA,Ex,Y,SBrkr,764,862,1626,2,1,2,1,Gd,6,0,,2,474,27,0,,,10,2008,Normal,Normal
349,60,RL,56.0,20431,Pave,IR2,Lvl,AllPub,Inside,Gtl,1Fam,2Story,9,5,2005,2006,Hip,Ex,TA,PConc,Ex,TA,1410,438,1848,GasA,Ex,Y,SBrkr,1848,880,2728,2,1,4,1,Ex,10,2,Ex,3,706,0,0,,,4,2006,Partial,Abnorml
350,120,RL,68.0,7820,Pave,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,9,5,2007,2007,Hip,Ex,TA,PConc,Ex,TA,0,1869,1869,GasA,Ex,Y,SBrkr,1869,0,1869,2,0,2,1,Ex,6,1,Gd,2,617,54,0,,,12,2007,Partial,Abnorml
351,120,RL,,5271,Pave,IR1,Low,AllPub,Inside,Mod,1Fam,1Story,7,5,1986,1986,Gable,TA,TA,PConc,Gd,TA,1082,371,1453,GasA,Gd,Y,SBrkr,1453,0,1453,1,1,2,1,Gd,6,1,TA,2,445,80,0,,,12,2006,Abnorml,Abnorml
352,50,RL,60.0,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1941,1950,Gable,TA,TA,CBlock,TA,Fa,236,0,616,GasA,TA,N,SBrkr,616,495,1111,1,0,3,1,TA,5,0,,1,200,0,0,,,3,2008,Normal,Normal
353,30,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,8,1928,2003,Gable,TA,Gd,BrkTil,TA,TA,0,624,624,GasA,Gd,Y,SBrkr,720,0,720,1,0,2,1,TA,5,0,,2,484,0,0,,,5,2010,Normal,Normal
354,50,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,1Fam,1.5Fin,6,5,1940,2000,Gable,TA,TA,CBlock,TA,TA,388,552,940,GasA,Ex,Y,SBrkr,1192,403,1595,1,0,2,1,TA,6,2,Gd,1,240,0,0,,,6,2006,Normal,Normal
355,20,RL,105.0,11249,Pave,IR2,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1995,1995,Gable,Gd,Gd,PConc,Gd,Gd,334,322,1200,GasA,Ex,Y,SBrkr,1200,0,1200,2,0,3,1,Gd,6,0,,2,521,26,0,,,8,2007,Normal,Normal
356,20,RL,,9248,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1992,1992,Gable,TA,TA,PConc,Gd,TA,560,598,1158,GasA,Gd,Y,SBrkr,1167,0,1167,2,0,3,1,Gd,6,0,,2,400,26,0,,,7,2009,Normal,Normal
357,120,RM,44.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,5,5,1976,1976,Gable,TA,TA,PConc,Gd,TA,874,268,1142,GasA,TA,Y,SBrkr,1142,0,1142,1,1,3,1,TA,6,1,Po,2,528,90,0,,MnPrv,8,2007,Normal,Normal
358,80,RL,92.0,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,4,1958,1958,Hip,TA,TA,CBlock,TA,TA,300,468,1062,GasA,Ex,Y,FuseF,1352,0,1352,1,0,3,1,Gd,6,0,,1,288,0,0,,,7,2006,Abnorml,Abnorml
359,60,RL,78.0,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,8,5,1998,1998,Gable,Gd,TA,PConc,Gd,TA,956,130,1086,GasA,Ex,Y,SBrkr,1086,838,1924,2,1,3,1,Gd,7,1,TA,2,592,75,0,,,6,2006,Normal,Normal
360,85,RL,,7540,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,SFoyer,6,6,1978,1978,Gable,TA,TA,CBlock,Gd,TA,773,115,888,GasA,Ex,Y,SBrkr,912,0,912,1,0,2,1,TA,5,1,TA,2,470,0,0,,MnPrv,6,2007,Normal,Normal
361,50,RL,,9144,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,5,1940,1982,Gable,TA,TA,CBlock,TA,TA,399,484,883,GasA,Gd,Y,SBrkr,988,517,1505,1,0,3,1,TA,8,0,,1,240,0,0,,,7,2008,Normal,Normal
362,85,RL,64.0,7301,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,SFoyer,7,5,2003,2003,Gable,Gd,TA,Slab,,,0,0,0,GasA,Ex,Y,SBrkr,495,1427,1922,3,0,4,1,Gd,7,1,Ex,2,672,0,0,,,7,2009,Normal,Normal
363,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,6,8,1972,2007,Gable,TA,TA,CBlock,TA,TA,162,321,483,GasA,Gd,Y,SBrkr,483,504,987,1,1,2,1,Gd,5,0,,1,264,0,0,,,5,2009,Normal,Normal
364,60,RL,,18800,Pave,IR1,Lvl,AllPub,FR2,Gtl,1Fam,2Story,6,5,1976,1976,Gable,TA,TA,PConc,Gd,TA,712,84,796,GasA,TA,Y,SBrkr,790,784,1574,2,1,3,1,TA,6,1,TA,2,566,111,0,,,7,2006,Normal,Normal
365,70,RM,59.0,10690,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,5,7,1920,1997,Hip,TA,Gd,CBlock,TA,Fa,456,216,672,GasA,Gd,Y,FuseA,672,672,1344,1,0,3,1,TA,6,0,,1,468,128,0,,,7,2009,Normal,Normal
366,20,RL,,9500,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1963,1963,Gable,TA,TA,CBlock,Gd,TA,609,785,1394,GasA,Gd,Y,SBrkr,1394,0,1394,1,1,3,1,TA,6,2,Gd,2,514,76,0,,,7,2009,Normal,Normal
367,80,RL,101.0,9150,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SLvl,6,5,1962,1962,Gable,TA,TA,CBlock,Gd,TA,371,728,1099,GasA,Gd,Y,SBrkr,1431,0,1431,1,0,3,1,TA,6,1,Gd,1,296,110,0,,,12,2008,Normal,Normal
368,20,RL,78.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1954,1954,Gable,TA,TA,PConc,TA,TA,540,728,1268,GasA,Gd,Y,SBrkr,1268,0,1268,1,0,2,1,TA,7,1,Gd,1,244,98,0,,,3,2010,Normal,Normal
369,20,RL,,9830,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,7,1959,2006,Gable,TA,Gd,CBlock,TA,TA,72,733,1063,GasA,Ex,Y,SBrkr,1287,0,1287,1,0,3,1,Gd,7,1,Gd,2,576,17,0,,,3,2010,Normal,Normal
370,60,RL,,8121,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2000,2000,Gable,TA,TA,PConc,Gd,TA,0,953,953,GasA,Ex,Y,SBrkr,953,711,1664,2,1,3,1,TA,7,1,TA,2,460,40,0,,,1,2006,Normal,Normal
371,50,RL,80.0,17120,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,4,1959,1959,Gable,TA,TA,CBlock,,,0,0,0,GasA,TA,Y,SBrkr,1120,468,1588,2,0,4,1,TA,7,1,Gd,2,680,59,0,,,7,2008,Normal,Normal
372,120,RL,50.0,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,6,5,1984,1984,Gable,TA,TA,CBlock,Gd,TA,623,0,744,GasA,TA,Y,SBrkr,752,0,752,1,0,2,1,TA,4,0,,1,264,0,0,,MnPrv,2,2010,Normal,Normal
373,20,RL,79.0,10634,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1953,1953,Gable,TA,TA,PConc,TA,TA,428,0,608,GasA,TA,Y,SBrkr,1319,0,1319,1,0,3,1,TA,5,0,,1,270,0,0,,GdWo,11,2009,Normal,Normal
374,60,RL,65.0,8200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2003,2004,Gable,Gd,TA,PConc,Gd,TA,0,847,847,GasA,Ex,Y,SBrkr,847,1081,1928,2,1,4,1,Gd,8,1,Gd,2,434,48,0,,,7,2007,Normal,Normal
375,30,RL,,10020,Pave,IR1,Low,AllPub,Inside,Sev,1Fam,1Story,1,1,1922,1950,Gable,Fa,Fa,BrkTil,Fa,Po,350,333,683,GasA,Gd,N,FuseA,904,0,904,0,1,1,1,Fa,4,0,,0,0,0,0,,,3,2009,Normal,Normal
376,85,RL,57.0,8846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,SFoyer,5,5,1996,1996,Gable,Gd,TA,PConc,Gd,TA,298,572,870,GasA,Ex,Y,SBrkr,914,0,914,1,0,2,1,TA,5,0,,2,576,0,0,,,7,2006,Normal,Normal
377,60,FV,102.0,11143,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,8,5,2004,2005,Gable,Gd,TA,PConc,Gd,TA,0,1580,1580,GasA,Ex,Y,SBrkr,1580,886,2466,3,0,4,1,Gd,8,1,Gd,2,610,214,0,,,12,2007,Normal,Normal
378,20,RL,88.0,11394,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,9,2,2010,2010,Hip,Gd,TA,PConc,Ex,TA,1445,411,1856,GasA,Ex,Y,SBrkr,1856,0,1856,1,1,1,1,Ex,8,1,Ex,3,834,0,0,,,6,2010,Partial,Abnorml
379,60,RL,60.0,8123,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2000,2000,Gable,TA,TA,PConc,Gd,TA,0,982,982,GasA,Ex,Y,SBrkr,1007,793,1800,2,1,3,1,TA,7,1,TA,2,463,63,0,,,6,2009,Normal,Normal
380,50,RL,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1924,1950,Gable,TA,TA,BrkTil,TA,TA,218,808,1026,GasA,TA,Y,SBrkr,1026,665,1691,2,0,3,1,Gd,6,1,Gd,1,308,0,0,,,5,2010,Normal,Normal
381,20,FV,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2006,2006,Gable,Gd,TA,PConc,Gd,Gd,0,1293,1293,GasA,Ex,Y,SBrkr,1301,0,1301,2,0,2,1,Gd,5,1,Gd,2,572,121,0,,,8,2006,Partial,Abnorml
382,60,RL,79.0,9245,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2006,2006,Gable,Gd,TA,PConc,Gd,TA,0,939,939,GasA,Ex,Y,SBrkr,939,858,1797,2,1,3,1,Gd,8,0,,2,639,53,0,,,4,2007,Normal,Normal
383,45,RH,60.0,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Unf,6,3,1928,1950,Gable,TA,TA,BrkTil,Fa,Fa,0,784,784,GasA,TA,N,FuseA,784,0,784,1,0,2,1,TA,5,0,,2,360,0,0,,,10,2009,Normal,Normal
384,60,RL,,53107,Pave,IR2,Low,AllPub,Corner,Mod,1Fam,2Story,6,5,1992,1992,Gable,Gd,TA,PConc,Gd,TA,985,595,1580,GasA,Ex,Y,SBrkr,1079,874,1953,2,1,3,1,Gd,9,2,Fa,2,501,231,0,,,6,2007,Normal,Normal
385,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,8,5,2004,2005,Gable,Gd,TA,PConc,Gd,TA,24,1232,1256,GasA,Ex,Y,SBrkr,1269,0,1269,2,0,2,1,Gd,6,1,TA,2,430,20,0,,,4,2010,Normal,Normal
386,50,RL,58.0,8410,Pave,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1.5Fin,5,3,1910,1996,Gambrel,TA,Fa,PConc,TA,TA,0,658,658,GasA,TA,Y,SBrkr,658,526,1184,1,0,5,1,TA,8,0,,0,0,151,0,,,5,2006,AdjLand,Abnorml
387,80,RL,72.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,6,6,1976,1976,Hip,TA,TA,CBlock,TA,TA,631,410,1041,GasA,Ex,Y,SBrkr,1125,0,1125,1,0,3,1,TA,6,1,Fa,1,352,0,0,,GdWo,10,2009,Abnorml,Abnorml
388,20,RL,93.0,9382,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,7,5,1999,2000,Gable,Gd,TA,PConc,Gd,TA,0,1468,1468,GasA,Ex,Y,SBrkr,1479,0,1479,2,0,3,1,Gd,6,0,,2,577,25,0,,,7,2008,Normal,Normal
389,60,RL,96.0,12474,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,10,5,2007,2008,Gable,Ex,TA,PConc,Ex,TA,1280,402,1682,GasA,Ex,Y,SBrkr,1742,590,2332,2,1,3,1,Ex,9,1,Ex,3,846,134,0,,,8,2008,Partial,Abnorml
390,50,RL,50.0,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,8,1900,1950,Gable,TA,TA,BrkTil,TA,Gd,241,229,861,GasA,Ex,Y,SBrkr,961,406,1367,1,0,4,1,TA,7,0,,1,384,130,0,,MnPrv,4,2008,Normal,Normal
391,60,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,6,5,2001,2002,Gable,TA,TA,PConc,Ex,TA,690,114,804,GasA,Ex,Y,SBrkr,804,1157,1961,2,1,3,1,Gd,7,1,TA,2,560,192,0,,,6,2009,Normal,Normal
392,20,RL,,8339,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1959,1959,Gable,TA,TA,Slab,,,0,0,0,GasA,TA,Y,SBrkr,882,0,882,1,0,3,1,TA,5,0,,1,294,0,0,,MnPrv,7,2007,Normal,Normal
393,30,RL,,7446,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,4,5,1941,1950,Gable,TA,TA,CBlock,TA,TA,266,522,788,GasA,TA,Y,FuseA,788,0,788,1,0,2,1,TA,4,2,TA,0,0,0,0,,GdWo,4,2006,Abnorml,Abnorml
394,50,RL,60.0,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1940,1950,Gable,TA,TA,CBlock,TA,TA,0,735,735,GasA,Gd,Y,FuseA,735,299,1034,1,0,2,1,TA,5,0,,1,240,39,0,,,7,2007,Normal,Normal
395,20,RL,68.0,9571,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1956,1956,Gable,TA,TA,CBlock,TA,TA,739,405,1144,GasA,TA,Y,SBrkr,1144,0,1144,1,0,3,1,TA,6,0,,1,596,0,0,,,6,2010,Normal,Normal
396,20,RL,60.0,7200,Pave,Reg,Low,AllPub,Inside,Gtl,1Fam,1Story,5,5,1972,1972,Hip,TA,TA,CBlock,TA,TA,777,117,894,GasA,TA,Y,SBrkr,894,0,894,1,0,2,1,TA,6,0,,2,600,0,0,,,9,2009,Normal,Normal
397,60,RL,69.0,7590,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,5,5,1962,1962,Gable,TA,TA,CBlock,TA,TA,540,324,864,GasA,TA,Y,SBrkr,876,936,1812,2,0,4,1,TA,8,1,TA,1,264,168,0,,,7,2007,Normal,Normal
398,30,RM,60.0,8967,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,2,1920,1950,Gable,TA,Fa,BrkTil,Fa,Po,0,961,961,GasA,Gd,Y,Mix,1077,0,1077,1,0,2,1,TA,6,0,,1,338,0,0,,,11,2007,Abnorml,Abnorml
399,60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2006,2007,Gable,Gd,TA,PConc,Gd,TA,812,280,1092,GasA,Ex,Y,SBrkr,1112,438,1550,2,0,2,1,Gd,7,0,,2,438,168,0,,,10,2009,Normal,Normal
400,120,RL,38.0,14963,Pave,IR2,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,8,5,1996,1996,Gable,Gd,TA,PConc,Gd,TA,786,474,1260,GasA,Ex,Y,SBrkr,1288,0,1288,1,1,1,1,Ex,4,2,Gd,2,500,30,0,,,12,2008,Normal,Normal
401,20,RL,65.0,8767,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,24,1286,1310,GasA,Ex,Y,SBrkr,1310,0,1310,2,0,3,1,Gd,6,1,Gd,2,400,0,0,,,7,2006,Partial,Abnorml
402,30,RL,60.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,8,1940,1997,Gable,TA,TA,PConc,TA,TA,0,672,672,GasA,Ex,Y,SBrkr,672,0,672,1,0,2,1,TA,4,0,,1,240,0,0,,GdPrv,8,2008,Normal,Normal
403,60,RL,93.0,12090,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,8,5,1998,1998,Hip,Gd,TA,PConc,Gd,TA,0,1141,1141,GasA,Gd,Y,SBrkr,1165,1098,2263,2,1,4,1,Gd,10,1,TA,2,420,123,0,,,7,2006,Abnorml,Abnorml
404,60,RL,,10364,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1995,1996,Gable,TA,TA,PConc,Gd,TA,0,806,806,GasA,Gd,Y,SBrkr,806,766,1572,2,1,3,1,TA,7,1,TA,2,373,40,0,,,5,2007,Normal,Normal
405,20,RL,,9991,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,4,4,1976,1993,Gable,TA,TA,CBlock,TA,TA,1116,165,1281,GasA,Ex,Y,SBrkr,1620,0,1620,2,0,3,1,TA,8,1,TA,2,490,78,0,,GdWo,6,2009,Normal,Normal
406,50,RL,51.0,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,5,1936,1950,Gable,TA,TA,BrkTil,TA,TA,0,1064,1064,GasA,Ex,Y,FuseA,1166,0,1639,1,0,3,1,TA,6,0,,1,240,0,0,,,3,2008,Normal,Normal
407,70,RL,63.0,15576,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,7,1915,1976,Gable,TA,TA,BrkTil,Gd,TA,0,840,840,GasA,Ex,Y,SBrkr,840,840,1680,2,0,4,1,TA,8,0,,1,308,0,0,,,3,2008,Normal,Normal
408,60,RL,109.0,14154,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,2006,2006,Gable,Gd,TA,PConc,Ex,Gd,0,1063,1063,GasA,Ex,Y,SBrkr,1071,1101,2172,2,1,3,1,Gd,9,1,Gd,3,947,62,0,,,8,2007,Partial,Abnorml
409,60,FV,85.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2007,2008,Gable,Gd,TA,PConc,Ex,TA,789,245,1034,GasA,Ex,Y,SBrkr,1050,1028,2078,2,1,3,1,Ex,8,1,Gd,3,836,102,0,,,4,2008,Partial,Abnorml
410,20,RL,68.0,9571,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,3,1958,1958,Gable,TA,Fa,CBlock,TA,Fa,0,1276,1276,GasA,TA,Y,FuseA,1276,0,1276,1,0,3,1,TA,5,0,,1,350,0,0,,,6,2009,Abnorml,Abnorml
411,190,RL,100.0,34650,Pave,Reg,Bnk,AllPub,Inside,Gtl,2fmCon,1Story,5,5,1955,1955,Hip,TA,TA,CBlock,TA,TA,1056,0,1056,GasA,TA,N,SBrkr,1056,0,1056,1,0,3,1,TA,5,0,,2,572,0,0,,,1,2006,Normal,Normal
412,20,FV,,4403,Pave,IR2,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2009,2009,Gable,Ex,TA,PConc,Ex,TA,578,892,1470,GasA,Ex,Y,SBrkr,1478,0,1478,2,1,2,1,Gd,7,1,Gd,2,484,144,0,,,6,2010,Partial,Abnorml
413,30,RM,56.0,8960,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1927,1950,Gable,TA,TA,CBlock,TA,TA,0,1008,1008,GasA,Gd,Y,FuseA,1028,0,1028,1,0,2,1,TA,5,1,Gd,2,360,0,0,,,3,2010,Normal,Normal
414,60,RL,59.0,11228,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,7,5,1993,1993,Gable,Gd,TA,PConc,Gd,TA,50,499,1080,GasA,Ex,Y,SBrkr,1080,1017,2097,2,1,3,1,Gd,9,1,TA,3,678,187,0,,,12,2008,Normal,Normal
415,20,RL,73.0,8899,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2007,2007,Gable,Gd,TA,PConc,Gd,TA,24,1316,1340,GasA,Ex,Y,SBrkr,1340,0,1340,2,0,3,1,Gd,6,0,,2,396,30,0,,,8,2007,Partial,Abnorml
416,60,RL,74.0,7844,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,7,1978,1978,Hip,TA,TA,CBlock,TA,TA,209,463,672,GasA,TA,Y,SBrkr,672,728,1400,1,1,3,1,TA,6,1,TA,2,440,0,0,,,3,2006,Normal,Normal
417,70,RL,86.0,22420,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,6,1918,1950,Hip,TA,TA,BrkTil,Gd,TA,1128,242,1370,GasW,TA,N,FuseA,1370,1254,2624,2,1,4,1,TA,10,1,Gd,3,864,0,0,,,11,2007,Normal,Normal
418,50,RL,60.0,8160,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1940,1950,Gable,TA,TA,BrkTil,TA,TA,312,444,756,GasA,Fa,N,FuseF,756,378,1134,1,1,3,1,TA,7,0,,1,240,0,0,,,4,2007,AdjLand,Abnorml
419,20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1968,1968,Gable,TA,TA,CBlock,TA,TA,775,281,1056,GasA,Ex,Y,SBrkr,1056,0,1056,1,0,3,1,TA,6,1,Fa,1,304,85,0,,,7,2010,Normal,Normal
420,90,RM,78.0,7060,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,SFoyer,7,5,1997,1998,Gable,TA,Gd,PConc,Gd,Gd,1309,35,1344,GasA,Ex,Y,SBrkr,1344,0,1344,2,0,2,2,TA,8,0,,4,784,0,0,,,11,2008,Alloca,Abnorml
421,20,RL,,16635,Pave,IR1,Lvl,AllPub,FR2,Gtl,1Fam,1Story,6,7,1977,2000,Gable,Gd,TA,CBlock,Gd,TA,1246,356,1602,GasA,Gd,Y,SBrkr,1602,0,1602,2,0,3,1,Gd,8,1,TA,2,529,0,0,,,6,2009,Normal,Normal
422,20,RL,100.0,21750,Pave,Reg,HLS,AllPub,Inside,Mod,1Fam,1Story,5,5,1954,1954,Hip,TA,TA,CBlock,TA,TA,0,988,988,GasA,Ex,Y,FuseA,988,0,988,1,0,2,1,TA,4,0,,2,520,0,0,,,2,2008,Normal,Normal
423,60,RL,80.0,9200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1998,1998,Gable,Gd,TA,PConc,Gd,TA,986,484,1470,GasA,Gd,Y,SBrkr,1470,1160,2630,2,1,4,1,Gd,8,1,TA,3,696,66,0,,,6,2008,Normal,Normal
424,20,RL,72.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1956,1956,Gable,TA,TA,CBlock,Gd,TA,616,580,1196,GasA,Gd,Y,FuseA,1196,0,1196,1,0,2,1,TA,6,1,Gd,1,297,44,0,,,5,2008,Normal,Normal
425,60,RM,60.0,3378,Pave,Reg,HLS,AllPub,Inside,Gtl,1Fam,2Story,7,8,1946,1992,Gable,TA,Gd,CBlock,TA,TA,0,651,651,GasA,Gd,Y,SBrkr,707,682,1389,1,1,3,1,TA,6,2,Gd,1,240,0,0,,,9,2009,Normal,Normal
426,80,RL,,12800,Pave,Reg,Low,AllPub,Inside,Mod,1Fam,SLvl,7,5,1989,1989,Gable,Gd,TA,PConc,Gd,TA,1518,0,1518,GasA,Gd,Y,SBrkr,1644,0,1644,2,0,2,1,Gd,5,1,TA,2,569,0,0,,,8,2009,Normal,Normal
427,20,RL,77.0,8593,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,6,1957,1957,Hip,TA,TA,CBlock,TA,TA,288,619,907,GasA,Ex,Y,SBrkr,907,0,907,1,0,3,1,TA,5,0,,1,352,0,0,,,7,2008,Normal,Normal
428,20,RL,64.0,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2007,2007,Gable,Gd,TA,PConc,Gd,TA,664,544,1208,GasA,Ex,Y,SBrkr,1208,0,1208,2,0,2,1,Gd,6,0,,2,628,54,0,,,9,2007,Partial,Abnorml
429,20,RL,130.0,11457,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,6,5,1988,1988,Gable,TA,TA,CBlock,Gd,TA,1005,387,1392,GasA,TA,Y,SBrkr,1412,0,1412,2,0,3,1,Gd,6,1,TA,2,576,0,0,,,3,2009,Normal,Normal
430,160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,6,5,1971,1971,Gable,TA,TA,CBlock,TA,TA,387,96,483,GasA,TA,Y,SBrkr,483,504,987,1,1,2,1,TA,4,0,,1,264,0,0,,,7,2008,Abnorml,Abnorml
431,50,RM,60.0,5586,Pave,IR1,Bnk,AllPub,Inside,Gtl,1Fam,1.5Fin,6,7,1920,1998,Gable,TA,TA,BrkTil,TA,TA,0,901,901,GasA,Gd,Y,SBrkr,1088,110,1198,1,0,4,1,TA,7,0,,0,0,98,0,,MnPrv,9,2008,Abnorml,Abnorml
432,160,RM,24.0,1920,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,5,5,1971,1971,Gable,TA,TA,CBlock,TA,TA,471,294,765,GasA,Ex,Y,SBrkr,765,600,1365,1,1,2,1,TA,6,0,,2,440,36,0,,,8,2007,Normal,Normal
433,60,RL,100.0,10839,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,6,5,1997,1998,Gable,TA,TA,PConc,Gd,TA,0,926,926,GasA,Ex,Y,SBrkr,926,678,1604,2,1,3,1,TA,7,1,TA,2,470,36,0,,,7,2008,Normal,Normal
434,180,RM,21.0,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,SFoyer,4,7,1972,1972,Gable,TA,Gd,CBlock,Gd,TA,495,135,630,GasA,Gd,Y,SBrkr,630,0,630,1,0,1,1,TA,3,0,,0,0,0,0,,,6,2008,Normal,Normal
